,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Tehran,Iran,Iran,7873000,POINT (51.4223982 35.6738886),84.083336,47.625,47.875,10.458333,61.708332,96.041664,94.958336
