,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Wuhan,China,China,7243000,POINT (114.2680712 30.5819772),5.5416665,99.458336,74.5,1.4166666,1.3333334,24.25,27.333334
