,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Taipei,Taiwan,Taiwan,6900273,POINT (121.5683333 25.0358333),99.875,100.0,99.791664,99.541664,93.75,99.041664,78.833336
