,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Mexico City,Mexico,Mexico,19028000,POINT (-99.1329341 19.4443883),40.458332,43.333332,23.875,54.916668,52.125,35.458332,38.875
