,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Shenzhen,China,China,7581000,POINT (114.06115351896277 22.54809707412332),24.375,83.375,96.625,95.166664,85.708336,84.0,100.0
