,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Bengaluru,India,India,6787000,POINT (77.5580639 12.971941),77.166664,81.708336,96.0,34.916668,61.666668,90.083336,98.0
