,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Los Angeles,United States,United States of America,12500000,POINT (-118.23198647223317 34.049219260337075),12.5,0.0,0.0,63.125,39.208332,17.458334,3.875
