,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Moscow,Russia,Russia,10452000,POINT (37.613577 55.75411),100.0,86.541664,64.041664,98.583336,98.791664,99.5,99.958336
