,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Guangzhou,China,China,8829000,POINT (113.26178516712943 23.12472343296695),7.7083335,54.208332,74.541664,90.875,56.666668,63.541668,99.625
