,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Lima,Peru,Peru,8012000,POINT (-77.052008 -12.0460668),91.75,95.708336,79.125,47.041668,97.75,97.625,61.958332
