,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Beijing,China,China,11106000,POINT (116.39420089260611 39.901720309862675),30.916666,21.416666,33.375,42.333332,83.916664,80.0,92.916664
