,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Bogota,Colombia,Colombia,7772000,POINT (-74.0852898 4.5983694),87.833336,99.708336,97.833336,99.958336,97.833336,93.125,97.333336
