,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Karachi,Pakistan,Pakistan,12130000,POINT (66.9880631 24.8719381),10.416667,14.708333,13.916667,5.6666665,15.25,10.083333,0.16666667
