,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Bangkok,Thailand,Thailand,6704000,POINT (100.5146988 13.7519451),59.375,81.583336,41.5,32.208332,57.458332,66.083336,43.291668
