,city_name,country,adm0name,pop_max,geometry,2024-11-07 00:00:00,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-13 00:00:00
0,Sao Paulo,Brazil,Brazil,18845000,POINT (-46.6269658 -23.5567337),96.458336,100.0,97.875,66.958336,25.833334,31.5,99.958336
